index	AsianG_Controls	BlackG_Controls	ChineseG_Controls	MixedG_Controls	OtherEthnicityG_Controls	WhiteG_Controls	AsianG_Cases	BlackG_Cases	ChineseG_Cases	MixedG_Cases	OtherEthnicityG_Cases	WhiteG_Cases	index	AsianG_Prevalence	BlackG_Prevalence	ChineseG_Prevalence	MixedG_Prevalence	OtherEthnicityG_Prevalence	WhiteG_Prevalence	index	African_Controls	Any other Asian background_Controls	Any other Black background_Controls	Any other mixed background_Controls	Any other white background_Controls	Asian or Asian British_Controls	Bangladeshi_Controls	Black or Black British_Controls	British_Controls	Caribbean_Controls	Chinese_Controls	Do not know_Controls	Indian_Controls	Irish_Controls	Mixed_Controls	Other ethnic group_Controls	Pakistani_Controls	Prefer not to answer_Controls	White_Controls	White and Asian_Controls	White and Black African_Controls	White and Black Caribbean_Controls	African_Cases	Any other Asian background_Cases	Any other Black background_Cases	Any other mixed background_Cases	Any other white background_Cases	Asian or Asian British_Cases	Bangladeshi_Cases	Black or Black British_Cases	British_Cases	Caribbean_Cases	Chinese_Cases	Do not know_Cases	Indian_Cases	Irish_Cases	Mixed_Cases	Other ethnic group_Cases	Pakistani_Cases	Prefer not to answer_Cases	White_Cases	White and Asian_Cases	White and Black African_Cases	White and Black Caribbean_Cases	index	African_Prevalence	Any other Asian background_Prevalence	Any other Black background_Prevalence	Any other mixed background_Prevalence	Any other white background_Prevalence	Asian or Asian British_Prevalence	Bangladeshi_Prevalence	Black or Black British_Prevalence	British_Prevalence	Caribbean_Prevalence	Chinese_Prevalence	Do not know_Prevalence	Indian_Prevalence	Irish_Prevalence	Mixed_Prevalence	Other ethnic group_Prevalence	Pakistani_Prevalence	Prefer not to answer_Prevalence	White_Prevalence	White and Asian_Prevalence	White and Black African_Prevalence	White and Black Caribbean_Prevalence	PheCode	Phenotype	Total_Prevalence	Total_Cases	Total_Controls
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	11.0	12.0	2.0	3.0	9.0	553.0	Status	0.001152798155522951	0.0015487867836861124	0.001299545159194282	0.0010496850944716584	0.0014532536735023414	0.001218950380122953	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	3.0		1.0		16.0		1.0		517.0	8.0	2.0		8.0	19.0		7.0	2.0	2.0	1.0	3.0			Status	0.0009157509157509158	0.0	0.008547008547008548	0.0	0.0010130429276940611	0.0	0.004424778761061947	0.0	0.0012173098159436976	0.001848001848001848	0.001299545159194282	0.0	0.001392757660167131	0.0015026890224612464	0.0	0.0015905476028175414	0.0011318619128466328	0.0012642225031605564	0.0019083969465648854	0.0036855036855036856	0.0	0.0	349.0	Other and unspecified disorders of the nervous system	0.0012252128028508002	590	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	2.0	2.0	1.0		3.0	76.0	Status	0.0002097975453687192	0.0002584647195657793	0.0006501950585175553	0.0	0.00048488766769031843	0.00016769934155942736	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	2.0	2.0			1.0				73.0		1.0			2.0		2.0		1.0					Status	0.0006106870229007634	0.0011325028312570782	0.0	0.0	6.337537233031244e-05	0.0	0.0	0.0	0.00017206308351187824	0.0	0.0006501950585175553	0.0	0.0	0.00015839074998020116	0.0	0.00045495905368516835	0.0	0.0006325110689437065	0.0	0.0	0.0	0.0	333.8	Other degenerative diseases of the basal ganglia	0.00017462056406599826	84	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	4.0	5.0	2.0	4.0	8.0	369.0	Status	0.0004195070791819612	0.0006459113809585325	0.001299545159194282	0.0013990905911157748	0.0012919896640826874	0.0008136983582698435	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	1.0			1.0	8.0				350.0	4.0	2.0		3.0	8.0		5.0	1.0	3.0	3.0	1.0	1.0	1.0	Status	0.00030543677458766036	0.0	0.0	0.0010070493454179255	0.0005067781578613962	0.0	0.0	0.0	0.0008244217270457436	0.0009248554913294797	0.001299545159194282	0.0	0.0005227391531625719	0.0006332620913480567	0.0	0.0011366219595362582	0.0005662514156285391	0.0018951358180669614	0.005703422053231939	0.0012315270935960591	0.0024271844660194173	0.0016750418760469012	333.4	Torsion dystonia	0.0008143745416546345	392	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	7.0	6.0		3.0	8.0	510.0	Status	0.0007339064793457748	0.0007749935417204857	0.0	0.0010496850944716584	0.0012919896640826874	0.0011242741818149754	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	4.0	1.0			14.0				481.0	2.0			6.0	14.0	1.0	5.0		3.0	1.0	1.0		1.0	Status	0.0012206286237412267	0.0005665722379603399	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	0.001132641503658126	0.0004626416840157298	0.0	0.0	0.0010449320794148381	0.001107682569823562	0.021739130434782608	0.0011366219595362582	0.0	0.0018951358180669614	0.0019083969465648854	0.0012315270935960591	0.0	0.0016750418760469012	333.0	Extrapyramidal disease and abnormal movement disorders	0.0011090503911791033	534	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	4.0	2.0		1.0	5.0	387.0	Status	0.0004195070791819612	0.0002584647195657793	0.0	0.00035014005602240897	0.0008078849571820973	0.0008533570891482526	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0					9.0		1.0		362.0	2.0			3.0	14.0		3.0		2.0	2.0	1.0			Status	0.0	0.0	0.0	0.0	0.0005700893139925255	0.0	0.004424778761061947	0.0	0.0008526635135389775	0.0004626416840157298	0.0	0.0	0.0005227391531625719	0.001107682569823562	0.0	0.0006822833750284285	0.0	0.0012642225031605564	0.0038095238095238095	0.0012315270935960591	0.0	0.0	333.1	Essential tremor	0.0008289048899156137	399	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0			1.0	1.0	1.0	131.0	Status	0.0	0.0	0.0006501950585175553	0.00035014005602240897	0.00016168148746968473	0.0002890256306164189	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0					3.0				126.0		1.0			1.0				1.0	1.0		1.0		Status	0.0	0.0	0.0	0.0	0.00019010202141816107	0.0	0.0	0.0	0.00029694850064574513	0.0	0.0006501950585175553	0.0	0.0	7.92016473942658e-05	0.0	0.0	0.0	0.0006325110689437065	0.0019083969465648854	0.0	0.0024271844660194173	0.0	333.2	Myoclonus	0.00027853242512362473	134	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	11.0	12.0	2.0	4.0	7.0	696.0	Status	0.001152798155522951	0.0015487867836861124	0.001299545159194282	0.0013990905911157748	0.001130673558391213	0.0015336747375565211	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	3.0	1.0		1.0	11.0				650.0	9.0	2.0		9.0	31.0		4.0	1.0	3.0	4.0		1.0	2.0	Status	0.0009157509157509158	0.0005665722379603399	0.0	0.0010070493454179255	0.0006966875672936855	0.0	0.0	0.0	0.0015299877600979193	0.002078521939953811	0.001299545159194282	0.0	0.001566579634464752	0.002449431099873578	0.0	0.0009095043201455207	0.0005662514156285391	0.0018951358180669614	0.007590132827324478	0.0	0.0024271844660194173	0.0033444816053511705	331.9	Cerebral degeneration, unspecified	0.0015196464123265745	732	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	36.0	52.0	3.0	10.0	30.0	2061.0	Status	0.0037629350893697085	0.00667693888032871	0.001948051948051948	0.0034904013961605585	0.00482780817508851	0.004527908923341909	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	21.0	4.0		4.0	49.0		2.0		1954.0	31.0	3.0		22.0	55.0		21.0	8.0	9.0	3.0		1.0	5.0	Status	0.006375227686703097	0.0022624434389140274	0.0	0.004016064257028112	0.0030959752321981426	0.0	0.00881057268722467	0.0	0.004585304498010062	0.007123161764705882	0.001948051948051948	0.0	0.0038207711010767626	0.004337539432176656	0.0	0.0047565118912797286	0.0045121263395375075	0.005663939584644431	0.005703422053231939	0.0	0.0024271844660194173	0.008319467554076539	334.0	Degenerative disease of the spinal cord	0.004536883914138644	2192	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	6.0	14.0		13.0	14.0	1712.0	Status	0.0006291286568103177	0.0018064516129032257	0.0	0.004532775453277545	0.002258793159083575	0.0037640602601422954	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	2.0			5.0	59.0				1612.0	12.0		1.0	5.0	38.0		5.0	1.0	8.0	3.0	2.0	2.0	4.0	Status	0.0006106870229007634	0.0	0.0	0.0050150451354062184	0.003725453052977205	0.0	0.0	0.0	0.0037857971545460097	0.0027694438033694898	0.0	0.004739336492890996	0.000870928409684724	0.0030008686725104634	0.0	0.0011366219595362582	0.0005662514156285391	0.005037783375314861	0.005703422053231939	0.0024600246002460025	0.004842615012106538	0.006666666666666667	335.0	Multiple sclerosis	0.003643949469462502	1759	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	4.0	7.0		3.0	3.0	301.0	Status	0.0004195070791819612	0.0009040423608420509	0.0	0.0010496850944716584	0.00048488766769031843	0.0006638480692166372	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	2.0	2.0		1.0	19.0				275.0	5.0			1.0	6.0		2.0	1.0	1.0	1.0			2.0	Status	0.0006106870229007634	0.0011325028312570782	0.0	0.0010070493454179255	0.0012027600177248845	0.0	0.0	0.0	0.0006478743830468943	0.001155802126675913	0.0	0.0	0.0001743071291615827	0.0004750217718312089	0.0	0.00045495905368516835	0.0005662514156285391	0.0006325110689437065	0.0019083969465648854	0.0	0.0	0.0033444816053511705	341.0	Other demyelinating diseases of central nervous system	0.0006607421505702537	318	480959
0	9838.0	8013.0	1567.0	2948.0	6397.0	470869.0	1.0	2.0		2.0		100.0	Status	0.00010163634515702815	0.0002495321272613849	0.0	0.0006779661016949153	0.0	0.00021232819994521933	0	3372.0	1801.0	121.0	1029.0	16271.0	43.0	235.0	27.0	440861.0	4493.0	1567.0	217.0	5928.0	13168.0	49.0	4525.0	1831.0	1655.0	569.0	827.0	424.0	619.0					4.0				94.0	2.0			1.0	2.0						1.0		1.0	Status	0.0	0.0	0.0	0.0	0.0002457757296466974	0.0	0.0	0.0	0.00021317367985395334	0.0004449388209121246	0.0	0.0	0.00016866250632484398	0.00015186028853454822	0.0	0.0	0.0	0.0	0.0	0.0012077294685990338	0.0	0.0016129032258064516	323.2	Acute (transverse) myelitis	0.00021011051813253772	105	499632
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	78.0	63.0	5.0	18.0	54.0	4447.0	Status	0.008117389946924758	0.008077958712655469	0.00324254215304799	0.006265227984684998	0.008656620711766592	0.009718880241627929	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	19.0	14.0	2.0	6.0	145.0		1.0		4158.0	42.0	5.0	4.0	46.0	130.0		29.0	17.0	21.0	14.0	2.0	5.0	5.0	Status	0.005771567436208992	0.007874015748031496	0.01694915254237288	0.006012024048096192	0.009106324185140992	0.0	0.004424778761061947	0.0	0.009707060614266905	0.00962640385056154	0.00324254215304799	0.018691588785046728	0.007955724662746454	0.010192081536652292	0.0	0.006556635767578567	0.009539842873176206	0.01311680199875078	0.0260707635009311	0.0024600246002460025	0.01201923076923077	0.008319467554076539	345.0	Epilepsy, recurrent seizures, convulsions	0.009606197387279048	4665	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	7.0	5.0	1.0	1.0	3.0	399.0	Status	0.0007339064793457748	0.0006459113809585325	0.0006501950585175553	0.00035014005602240897	0.00048488766769031843	0.0008797944941181659	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	1.0	1.0		1.0	21.0		1.0		368.0	4.0	1.0		4.0	9.0		2.0	1.0	1.0	1.0				Status	0.00030543677458766036	0.0005665722379603399	0.0	0.0010070493454179255	0.001329198050509526	0.0	0.004424778761061947	0.0	0.0008667838081016021	0.0009248554913294797	0.0006501950585175553	0.0	0.0006968641114982578	0.0007123634636694633	0.0	0.00045495905368516835	0.0005662514156285391	0.0006325110689437065	0.0019083969465648854	0.0	0.0	0.0	345.12	Partial epilepsy	0.0008641911191898208	416	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	13.0	5.0	1.0	2.0	2.0	437.0	Status	0.0013621123218776194	0.0006459113809585325	0.0006501950585175553	0.0007000350017500875	0.00032331070158422246	0.0009635037140091676	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	2.0	2.0		1.0	25.0				400.0	3.0	1.0		8.0	12.0		1.0	3.0	1.0			1.0		Status	0.0006106870229007634	0.0011325028312570782	0.0	0.0010070493454179255	0.001581978105423021	0.0	0.0	0.0	0.0009420853058244424	0.0006938020351526364	0.0006501950585175553	0.0	0.001392757660167131	0.0009495924665664319	0.0	0.00022753128555176336	0.0016968325791855204	0.0006325110689437065	0.0	0.0	0.0024271844660194173	0.0	345.1	Epilepsy	0.0009555086110020585	460	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	7.0	9.0	2.0	2.0	8.0	587.0	Status	0.0007339064793457748	0.0011620400258231117	0.001299545159194282	0.0007000350017500875	0.0012919896640826874	0.0012937979250743329	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	2.0	2.0	1.0	2.0	18.0				544.0	6.0	2.0		3.0	25.0		5.0	2.0	3.0					Status	0.0006106870229007634	0.0011325028312570782	0.008547008547008548	0.002012072434607646	0.001139528994682198	0.0	0.0	0.0	0.001280801631138548	0.0013866420152530623	0.001299545159194282	0.0	0.0005227391531625719	0.001976284584980237	0.0	0.0011366219595362582	0.0011318619128466328	0.0018951358180669614	0.0	0.0	0.0	0.0	345.11	Generalized convulsive epilepsy	0.0012770622998749934	615	480959
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	60.0	37.0	5.0	15.0	30.0	3133.0	Status	0.006255864873318737	0.004760066898237489	0.00324254215304799	0.005226480836236934	0.00482780817508851	0.006866864365730117	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0	13.0	6.0		6.0	103.0	1.0	3.0		2915.0	24.0	5.0	2.0	38.0	112.0	2.0	19.0	12.0	9.0	3.0	2.0	3.0	2.0	Status	0.003956177723676202	0.003389830508474576	0.0	0.006012024048096192	0.0064857376739500035	0.023809523809523808	0.013157894736842105	0.0	0.006825019608761311	0.005523590333716916	0.00324254215304799	0.009433962264150943	0.0065812261863526155	0.008793279422155924	0.0425531914893617	0.004305461137548153	0.006752954417557681	0.005663939584644431	0.005703422053231939	0.0024600246002460025	0.007246376811594203	0.0033444816053511705	345.3	Convulsions	0.006773514731361993	3280	480959
0	9444.0	7728.0	1547.0	2855.0	6177.0	458609.0	106.0	66.0	2.0	26.0	59.0	3904.0	Status	0.011099476439790576	0.008468052347959968	0.0012911555842479018	0.009024644220756682	0.00946119307248236	0.008440843824930327	0	3257.0	1732.0	111.0	990.0	15894.0	43.0	228.0	26.0	429342.0	4334.0	1547.0	203.0	5704.0	12823.0	48.0	4368.0	1737.0	1606.0	550.0	810.0	413.0	594.0	22.0	25.0	5.0	13.0	149.0		3.0		3663.0	39.0	2.0	4.0	57.0	85.0		41.0	21.0	14.0	7.0	7.0	2.0	4.0	Status	0.006709362610551998	0.014228799089356859	0.04310344827586207	0.01296111665004985	0.009287539736956929	0.0	0.012987012987012988	0.0	0.00845948661100911	0.008918362680082323	0.0012911555842479018	0.01932367149758454	0.0098941156049297	0.006585063526495197	0.0	0.009299160807439328	0.011945392491467578	0.008641975308641974	0.012567324955116697	0.008567931456548347	0.004819277108433735	0.006688963210702341	340.0	Migraine	0.00848685994336657	4163	486360
0	9444.0	7728.0	1547.0	2855.0	6177.0	458609.0	6.0	7.0	1.0		6.0	306.0	Status	0.0006349206349206349	0.0009049773755656109	0.0006459948320413437	0.0	0.0009704027171276079	0.0006667901463233932	0	3257.0	1732.0	111.0	990.0	15894.0	43.0	228.0	26.0	429342.0	4334.0	1547.0	203.0	5704.0	12823.0	48.0	4368.0	1737.0	1606.0	550.0	810.0	413.0	594.0	1.0				10.0		1.0		284.0	6.0	1.0		2.0	12.0		5.0	3.0	1.0					Status	0.0003069367710251688	0.0	0.0	0.0	0.0006287726358148893	0.0	0.004366812227074236	0.0	0.000661040067407466	0.0013824884792626728	0.0006459948320413437	0.0	0.0003505082369435682	0.0009349435138293729	0.0	0.001143379830779785	0.0017241379310344827	0.0006222775357809583	0.0	0.0	0.0	0.0	340.1	Migrain with aura	0.0006698364037593027	326	486360
0	9444.0	7728.0	1547.0	2855.0	6177.0	458609.0	346.0	270.0	19.0	81.0	201.0	10318.0	Status	0.03534218590398366	0.03375843960990248	0.012132822477650063	0.027588555858310628	0.03151458137347131	0.022003424840113705	0	3257.0	1732.0	111.0	990.0	15894.0	43.0	228.0	26.0	429342.0	4334.0	1547.0	203.0	5704.0	12823.0	48.0	4368.0	1737.0	1606.0	550.0	810.0	413.0	594.0	111.0	56.0	9.0	32.0	300.0		6.0	1.0	9704.0	149.0	19.0	12.0	200.0	299.0	1.0	145.0	84.0	44.0	15.0	15.0	11.0	22.0	Status	0.032957244655581946	0.03131991051454139	0.075	0.03131115459882583	0.018525379770285292	0.0	0.02564102564102564	0.037037037037037035	0.02210246762298256	0.03323667187151461	0.012132822477650063	0.05581395348837209	0.03387533875338753	0.02278616064624295	0.02040816326530612	0.03212940394416131	0.04612850082372323	0.02666666666666667	0.02654867256637168	0.01818181818181818	0.025943396226415096	0.03571428571428571	339.0	Other headache syndromes	0.02257860308081874	11235	486360
0	9093.0	7430.0	1505.0	2587.0	5695.0	415913.0	18.0	13.0	1.0	6.0	10.0	412.0	Status	0.001975633849193283	0.0017466075507187962	0.0006640106241699867	0.0023139220979560356	0.0017528483786152498	0.00098961148141476	0	3182.0	1636.0	109.0	888.0	14632.0	37.0	200.0	25.0	389417.0	4114.0	1505.0	188.0	5561.0	11400.0	42.0	4085.0	1659.0	1422.0	464.0	754.0	369.0	534.0	6.0	5.0		5.0	11.0		1.0		396.0	7.0	1.0		7.0	5.0		7.0	5.0	3.0			1.0		Status	0.0018820577164366374	0.0030469226081657527	0.0	0.005599104143337066	0.0007512121832957727	0.0	0.004975124378109453	0.0	0.0010158717128469293	0.0016986168405726766	0.0006640106241699867	0.0	0.001257183908045977	0.00043840420868040335	0.0	0.001710654936461388	0.0030048076923076925	0.002105263157894737	0.0	0.0	0.002702702702702703	0.0	306.9	Tension headache	0.001039118285545187	460	442223
0	9602.0	7801.0	1545.0	2880.0	6245.0	458180.0	53.0	37.0	5.0	13.0	34.0	2890.0	Status	0.005489383738995339	0.004720591987751978	0.0032258064516129032	0.004493605254061528	0.005414874980092371	0.006268028715813217	0	3288.0	1779.0	118.0	1001.0	15951.0	41.0	224.0	25.0	428944.0	4370.0	1545.0	209.0	5785.0	12741.0	47.0	4433.0	1773.0	1603.0	544.0	815.0	417.0	600.0	13.0	5.0		7.0	66.0	1.0	3.0		2727.0	24.0	5.0	2.0	27.0	93.0		22.0	17.0	10.0	4.0	3.0	2.0	1.0	Status	0.003938200545289306	0.002802690582959641	0.0	0.006944444444444444	0.004120621839295748	0.023809523809523808	0.013215859030837005	0.0	0.006317311100351888	0.005461993627674101	0.0032258064516129032	0.009478672985781991	0.004645560908465244	0.007246376811594203	0.0	0.0049382716049382715	0.009497206703910615	0.006199628022318661	0.0072992700729927005	0.003667481662591687	0.00477326968973747	0.0016638935108153079	433.31	Transient cerebral ischemia	0.006196797367587398	3032	486253
0	9341.0	7613.0	1528.0	2865.0	6149.0	454450.0	47.0	17.0	3.0	5.0	19.0	1230.0	Status	0.0050063911376224965	0.0022280471821756226	0.001959503592423253	0.0017421602787456446	0.00308041504539559	0.0026992626404494383	0	3202.0	1724.0	117.0	993.0	15816.0	41.0	225.0	24.0	425333.0	4270.0	1528.0	209.0	5615.0	12756.0	48.0	4352.0	1736.0	1588.0	545.0	805.0	414.0	605.0	10.0	3.0		2.0	31.0		3.0	1.0	1156.0	6.0	3.0	1.0	34.0	41.0		14.0	7.0	4.0	2.0	1.0	1.0	1.0	Status	0.00311332503113325	0.0017371163867979154	0.0	0.0020100502512562816	0.0019562062219978544	0.0	0.013157894736842105	0.04	0.0027105036706691144	0.001403180542563143	0.001959503592423253	0.004761904761904762	0.0060187643830766505	0.003203875908416035	0.0	0.00320659642693541	0.004016064257028112	0.002512562814070352	0.003656307129798903	0.0012406947890818859	0.0024096385542168677	0.0016501650165016502	362.4	Retinal vascular changes and abnomalities	0.0027334785946485068	1321	481946
0	9602.0	7801.0	1545.0	2880.0	6245.0	458180.0	38.0	52.0	2.0	13.0	39.0	2141.0	Status	0.003941908713692946	0.006621673245893289	0.001292824822236587	0.004493605254061528	0.0062062380649267985	0.004651102165662657	0	3288.0	1779.0	118.0	1001.0	15951.0	41.0	224.0	25.0	428944.0	4370.0	1545.0	209.0	5785.0	12741.0	47.0	4433.0	1773.0	1603.0	544.0	815.0	417.0	600.0	17.0	2.0	1.0	6.0	53.0	1.0	1.0		2019.0	34.0	2.0	1.0	21.0	66.0		19.0	13.0	19.0	3.0	4.0	1.0	2.0	Status	0.005143721633888048	0.0011229646266142617	0.008403361344537815	0.005958291956305859	0.003311672081979505	0.023809523809523808	0.0044444444444444444	0.0	0.004684856936674378	0.007720254314259764	0.001292824822236587	0.004761904761904762	0.0036169479848432657	0.005153431717029749	0.0	0.004267744833782569	0.007278835386338186	0.011713933415536375	0.005484460694698354	0.004884004884004884	0.0023923444976076554	0.0033222591362126247	433.0	Cerebrovascular disease	0.004677220605152516	2285	486253
0	9665.0	7877.0	1554.0	2900.0	6289.0	464910.0	5.0	5.0			5.0	240.0	Status	0.000517063081695967	0.0006343567622430855	0.0	0.0	0.0007944073721004131	0.0005159625927120283	0	3331.0	1778.0	118.0	1015.0	16009.0	40.0	230.0	27.0	435369.0	4401.0	1554.0	211.0	5829.0	12976.0	48.0	4458.0	1788.0	1620.0	556.0	809.0	420.0	608.0	2.0	1.0			14.0				212.0	3.0			3.0	14.0		4.0	1.0	1.0					Status	0.0006000600060006001	0.0005621135469364812	0.0	0.0	0.0008737439930100481	0.0	0.0	0.0	0.00048670626129238877	0.0006811989100817438	0.0	0.0	0.00051440329218107	0.001077752117013087	0.0	0.0008964589870013447	0.0005589714924538849	0.0006169031462060457	0.0	0.0	0.0	0.0	327.41	Organic or persistent insomnia	0.0005167696828452731	255	493195
0	9672.0	7866.0	1560.0	2891.0	6249.0	461437.0	25.0	22.0	2.0	6.0	17.0	695.0	Status	0.002578116943384552	0.002789046653144016	0.0012804097311139564	0.0020711080428028996	0.002713054580274497	0.0015038993188093445	0	3319.0	1792.0	120.0	1014.0	16015.0	43.0	228.0	27.0	432051.0	4400.0	1560.0	208.0	5811.0	12826.0	46.0	4447.0	1798.0	1594.0	545.0	818.0	418.0	595.0	6.0	3.0		1.0	25.0				653.0	16.0	2.0	1.0	16.0	17.0		8.0	6.0	8.0		2.0	1.0	2.0	Status	0.0018045112781954887	0.001671309192200557	0.0	0.0009852216748768472	0.0015586034912718205	0.0	0.0	0.0	0.0015091147759207218	0.0036231884057971015	0.0012804097311139564	0.004784688995215311	0.002745838338767805	0.0013236782683173714	0.0	0.0017957351290684624	0.0033259423503325942	0.004993757802746567	0.0	0.0024390243902439024	0.002386634844868735	0.0033500837520938024	291.8	Alteration of consciousness	0.0015638954249432146	767	489675
0	9665.0	7877.0	1554.0	2900.0	6289.0	464910.0	177.0	151.0	14.0	53.0	118.0	6323.0	Status	0.01798414956309693	0.018809167912306926	0.008928571428571428	0.017947849644429394	0.018417356016856564	0.013417990675525696	0	3331.0	1778.0	118.0	1015.0	16009.0	40.0	230.0	27.0	435369.0	4401.0	1554.0	211.0	5829.0	12976.0	48.0	4458.0	1788.0	1620.0	556.0	809.0	420.0	608.0	41.0	26.0	5.0	15.0	261.0	2.0	4.0		5866.0	105.0	14.0	6.0	102.0	182.0	1.0	77.0	43.0	35.0	14.0	22.0	4.0	11.0	Status	0.012158956109134046	0.014412416851441241	0.04065040650406504	0.014563106796116505	0.01604179471419791	0.047619047619047616	0.017094017094017096	0.0	0.013294502929278048	0.02330226364846871	0.008928571428571428	0.027649769585253458	0.01719777440566515	0.01383188934488524	0.02040816326530612	0.016979051819184122	0.023484434735117424	0.021148036253776436	0.02456140350877193	0.026474127557160047	0.009433962264150943	0.017770597738287562	327.3	Sleep apnea	0.01367115238855191	6836	493195
0	9531.0	7736.0	1537.0	2855.0	6184.0	453116.0	1.0	3.0			2.0	64.0	Status	0.0001049097775912715	0.0003876469828143171	0.0	0.0	0.00032331070158422246	0.00014122423760977977	0	3273.0	1764.0	116.0	992.0	15778.0	41.0	225.0	26.0	424190.0	4321.0	1537.0	210.0	5736.0	12625.0	45.0	4394.0	1765.0	1580.0	523.0	811.0	411.0	596.0					1.0				60.0	3.0			1.0	3.0		1.0		1.0					Status	0.0	0.0	0.0	0.0	6.337537233031244e-05	0.0	0.0	0.0	0.00014142604596346494	0.0006938020351526364	0.0	0.0	0.0001743071291615827	0.00023756731073804245	0.0	0.00022753128555176336	0.0	0.0006325110689437065	0.0	0.0	0.0	0.0	347.0	Cataplexy and narcolepsy	0.00014552137189233913	70	480959
